Manufacturer_name,gear,odometer,year,fuel,Price,Country
smart,Manual,16052,2019,Gasoline,12814.8,Germany
Renault,Manual,7500,2019,Gasoline,12838.4,Germany
Audi,Automatic,11281,2020,Diesel,60746.4,Germany
Audi,Automatic,27163,2020,Diesel,66056.4,Germany
Volkswagen,Manual,12300,2020,Diesel,68322,Germany
Volkswagen,Manual,12400,2020,Diesel,68322,Germany
Mercedes-Benz,Automatic,14000,2020,Electric/Diesel,70670.2,Germany
Audi,Automatic,4904,2020,Electric,70776.4,Germany
Audi,Automatic,18771,2020,Diesel,71956.4,Germany
Mercedes-Benz,Automatic,16900,2020,Diesel,94388.2,Germany
Porsche,Manual,30,2020,Gasoline,140420,Germany
Mercedes-Benz,Automatic,25,2020,Gasoline,181012,Germany
Mitsubishi,Manual,27958,2020,Gasoline,9440,Germany
Mitsubishi,Manual,27958,2020,Gasoline,9440,Germany
Mitsubishi,Manual,28100,2020,Gasoline,9782.2,Germany
Toyota,Manual,10,2020,Gasoline,10608.2,Germany
Fiat,Manual,25,2020,Gasoline,10844.2,Germany
Fiat,Manual,25,2020,Gasoline,10844.2,Germany
Fiat,Manual,10,2020,Gasoline,10879.6,Germany
Fiat,Manual,10,2020,Gasoline,10879.6,Germany
Fiat,Manual,10,2020,Gasoline,10879.6,Germany
Fiat,Manual,10,2020,Gasoline,10879.6,Germany
Suzuki,Manual,50,2021,Gasoline,17446.3,Germany
Fiat,Manual,10,2021,Gasoline,17449.84,Germany
Hyundai,Manual,7,2021,Gasoline,17452.2,Germany
Hyundai,Manual,11,2021,Gasoline,17452.2,Germany
Hyundai,Manual,11,2021,Gasoline,17452.2,Germany
Hyundai,Manual,11,2021,Gasoline,17452.2,Germany
Hyundai,Manual,11,2021,Gasoline,17452.2,Germany
Hyundai,Manual,11,2021,Gasoline,17452.2,Germany
Hyundai,Manual,12,2021,Gasoline,17452.2,Germany
Opel,Manual,2900,2021,Gasoline,17452.2,Germany
SEAT,Manual,10,2021,Gasoline,17550.14,Germany
Nissan,Manual,0,2021,Gasoline,17552.5,Germany
Nissan,Manual,11,2021,Gasoline,17552.5,Germany
Nissan,Manual,11,2021,Gasoline,17552.5,Germany
Nissan,Manual,10,2021,Gasoline,17552.5,Germany
Nissan,Manual,11,2021,Gasoline,17552.5,Germany
Peugeot,Manual,1000,2021,Gasoline,17570.2,Germany
Skoda,Manual,10,2021,Gasoline,17570.2,Germany
Skoda,Manual,10,2021,Gasoline,17570.2,Germany
Skoda,Manual,10,2021,Gasoline,17570.2,Germany
Volkswagen,Manual,171000,2011,Diesel,9322,Germany
Chevrolet,Manual,103000,2011,Gasoline,4661,Germany
Skoda,Manual,131200,2011,Gasoline,7227.5,Germany
Renault,Manual,70000,2011,Gasoline,7540.2,Germany
BMW,Manual,109000,2011,Diesel,15328.2,Germany
Toyota,Manual,90000,2011,Gasoline,4708.2,Germany
Fiat,Manual,93000,2011,Gasoline,5062.2,Germany
Volkswagen,Manual,99000,2011,Gasoline,6490,Germany
Opel,Manual,119000,2011,Diesel,7068.2,Germany
Opel,Manual,128000,2011,Diesel,7658.2,Germany
Volkswagen,Manual,149999,2011,Diesel,7786.82,Germany
Mercedes-Benz,Manual,120525,2011,Diesel,8142,Germany
Volkswagen,Automatic,148000,2011,Gasoline,8968,Germany
Citroen,Manual,119914,2011,Diesel,9322,Germany
Audi,Automatic,171000,2011,Gasoline,10030,Germany
Ford,Manual,86214,2011,Gasoline,10490.2,Germany
Mercedes-Benz,Automatic,58200,2011,Diesel,10502,Germany
Audi,Manual,97187,2011,Gasoline,10502,Germany
Audi,Manual,97000,2011,Gasoline,10608.2,Germany
Volkswagen,Manual,220000,2011,Diesel,10915,Germany
Ford,Manual,83542,2012,Gasoline,8838.2,Germany
Mercedes-Benz,Manual,264220,2012,Gasoline,7788,Germany
Renault,Automatic,71490,2012,Gasoline,8142,Germany
Nissan,Automatic,127490,2012,Gasoline,10384,Germany
Ford,Manual,159500,2012,Diesel,11741,Germany
Ford,Manual,27500,2012,Gasoline,14136.4,Germany
Mercedes-Benz,Automatic,170490,2012,Diesel,21582.2,Germany
Audi,Automatic,46999,2012,Gasoline,22290.2,Germany
Mercedes-Benz,Automatic,21500,2012,Gasoline,29382,Germany
SEAT,Manual,133690,2012,Gasoline,3882.2,Germany
Renault,Manual,85655,2012,Gasoline,4130,Germany
Citroen,Manual,237000,2012,Diesel,6490,Germany
Opel,Manual,71000,2012,Diesel,7078.82,Germany
Opel,Manual,125000,2012,Gasoline,7670,Germany
BMW,Automatic,219999,2012,Diesel,7786.82,Germany
Mazda,Manual,127000,2012,Gasoline,8850,Germany
Volkswagen,Manual,110900,2012,Gasoline,9428.2,Germany
Volkswagen,Manual,96000,2012,Gasoline,10018.2,Germany
Ford,Manual,164000,2012,Diesel,10502,Germany
Nissan,Automatic,90000,2012,Gasoline,11670.2,Germany
Ford,Manual,96190,2013,Gasoline,8142,Germany
SEAT,Manual,46669,2013,Gasoline,8248.2,Germany
Audi,Manual,109044,2013,Diesel,12366.4,Germany
Volkswagen,Automatic,109281,2013,Diesel,16449.2,Germany
Ford,Manual,66620,2013,Gasoline,9416.4,Germany
Volkswagen,Manual,102200,2013,Diesel,12207.1,Germany
Volkswagen,Automatic,115890,2013,Gasoline,12862,Germany
Volkswagen,Manual,97990,2013,Diesel,13452,Germany
Volkswagen,Automatic,35450,2013,Gasoline,13794.2,Germany
Audi,Automatic,108000,2013,Diesel,19352,Germany
Tesla,Automatic,97987,2013,Electric,34454.82,Germany
BMW,Automatic,143000,2013,Diesel,35341,Germany
Chevrolet,Manual,54200,2013,Gasoline,5428,Germany
Ford,Manual,100000,2013,Gasoline,7550.82,Germany
Fiat,Manual,120000,2013,Gasoline,7906,Germany
Ford,Automatic,118000,2013,Diesel,9428.2,Germany
Opel,Manual,98800,2013,Gasoline,10502,Germany
Volkswagen,Manual,120000,2013,Diesel,12921,Germany
Mercedes-Benz,Manual,100000,2013,Diesel,13570,Germany
Mazda,Manual,155200,2013,Diesel,14042,Germany
Volkswagen,Manual,115250,2014,Diesel,9408.14,Germany
Audi,Manual,132613,2014,Diesel,12956.4,Germany
Audi,Automatic,54800,2014,Gasoline,17582,Germany
Volkswagen,Manual,120990,2014,Diesel,18762,Germany
Audi,Automatic,169125,2014,Gasoline,25346.4,Germany
Dodge,Automatic,78500,2014,LPG,44710.2,Germany
Ford,Manual,79500,2014,Gasoline,8142,Germany
Volkswagen,Manual,86000,2014,Diesel,8838.2,Germany
Skoda,Manual,249567,2014,Diesel,9428.2,Germany
Volkswagen,Manual,49290,2014,Gasoline,10502,Germany
Opel,Manual,88131,2014,Diesel,11782.3,Germany
Ford,Manual,87100,2014,Gasoline,13806,Germany
Volkswagen,Manual,61000,2014,Gasoline,16756,Germany
Audi,Automatic,36562,2014,Electric/Gasoline,21765.1,Germany
Volkswagen,Manual,72259,2014,Gasoline,21818.2,Germany
Volkswagen,Manual,80950,2014,Diesel,22326.78,Germany
Peugeot,Manual,38000,2014,Gasoline,6962,Germany
Kia,Manual,84665,2014,Gasoline,7788,Germany
Skoda,Manual,173000,2014,Gasoline,8248.2,Germany
Volkswagen,Manual,75917,2014,Diesel,8850,Germany
Volkswagen,Automatic,31690,2015,Electric,11729.2,Germany
Opel,Manual,94372,2015,Gasoline,15050.9,Germany
Opel,Automatic,53200,2015,Gasoline,15174.8,Germany
Kia,Manual,72504,2015,Gasoline,16822.08,Germany
Volkswagen,Manual,188590,2015,Diesel,28202,Germany
Audi,Automatic,122090,2015,Diesel,29363.12,Germany
SEAT,Manual,37400,2015,Gasoline,8118.4,Germany
Skoda,Manual,139800,2015,Diesel,8614,Germany
Opel,Manual,59208,2015,Gasoline,8791,Germany
SEAT,Manual,110000,2015,Diesel,11682,Germany
Volkswagen,Manual,78700,2015,Gasoline,11682,Germany
SEAT,Manual,135000,2015,Diesel,13275,Germany
Ford,Manual,28335,2015,Gasoline,13546.4,Germany
Skoda,Manual,83700,2015,Diesel,14042,Germany
SEAT,Manual,74380,2015,Gasoline,14962.4,Germany
Audi,Manual,174400,2015,Diesel,15210.2,Germany
Volkswagen,Manual,75708,2015,Diesel,16390.2,Germany
Volkswagen,Manual,140600,2015,Gasoline,16461,Germany
Volkswagen,Automatic,66000,2015,Gasoline,17664.6,Germany
BMW,Automatic,138000,2015,Diesel,17936,Germany
Volkswagen,Manual,103950,2016,Diesel,10596.4,Germany
Volkswagen,Manual,29600,2016,Gasoline,11269,Germany
Opel,Manual,81000,2016,Gasoline,12590.6,Germany
Audi,Manual,137900,2016,Diesel,15198.4,Germany
Ford,Automatic,36062,2016,Diesel,15776.6,Germany
Volkswagen,Manual,91500,2016,Gasoline,16118.8,Germany
Skoda,Manual,48900,2016,Diesel,17039.2,Germany
Audi,Manual,179790,2016,Diesel,17582,Germany
SEAT,Automatic,94680,2016,Gasoline,17676.4,Germany
Volkswagen,Manual,80750,2016,Diesel,17694.1,Germany
Volkswagen,Manual,78550,2016,Gasoline,18750.2,Germany
Audi,Automatic,107890,2016,Diesel,22148.6,Germany
Hyundai,Automatic,56700,2016,Diesel,22266.6,Germany
Volkswagen,Automatic,88705,2016,Diesel,25358.2,Germany
Skoda,Automatic,95000,2016,Gasoline,25912.8,Germany
Audi,Automatic,54390,2016,Diesel,27901.1,Germany
Volvo,Automatic,50923,2016,Diesel,28308.2,Germany
Skoda,Automatic,11900,2017,Gasoline,10572.8,Germany
Volkswagen,Manual,26600,2017,Gasoline,10584.6,Germany
SEAT,Manual,55400,2017,Gasoline,11139.2,Germany
Volkswagen,Manual,62146,2017,Gasoline,11375.2,Germany
Volkswagen,Manual,21900,2017,Gasoline,12909.2,Germany
Audi,Manual,62400,2017,Gasoline,14025.48,Germany
Ford,Manual,14777,2017,Gasoline,15918.2,Germany
Volkswagen,Manual,111480,2017,Diesel,16496.4,Germany
Audi,Manual,149980,2017,Diesel,18219.2,Germany
Audi,Automatic,51200,2017,Diesel,18762,Germany
Audi,Manual,48700,2017,Gasoline,18762,Germany
Skoda,Manual,176000,2017,Diesel,18832.8,Germany
Audi,Manual,31550,2017,Gasoline,19399.2,Germany
Audi,Automatic,119950,2017,Diesel,19411,Germany
Audi,Manual,62015,2017,Diesel,19446.4,Germany
SEAT,Manual,90150,2017,Gasoline,19812.2,Germany
Volkswagen,Manual,178990,2017,Diesel,19942,Germany
Volkswagen,Manual,72350,2017,Diesel,20054.1,Germany
Volkswagen,Automatic,20500,2017,Electric,20579.2,Germany
Volkswagen,Automatic,98750,2017,Diesel,21216.4,Germany
Fiat,Manual,79319,2018,Gasoline,10608.2,Germany
Skoda,Manual,42000,2018,Gasoline,15056.8,Germany
Audi,Manual,43700,2018,Gasoline,15813.18,Germany
Audi,Automatic,131590,2018,Gasoline,18644,Germany
Ford,Automatic,21538,2018,Gasoline,18868.2,Germany
Volkswagen,Automatic,49276,2018,Diesel,19989.2,Germany
Jeep,Automatic,52111,2018,Gasoline,20001,Germany
Volkswagen,Manual,68914,2018,Diesel,20992.2,Germany
MINI,Manual,12900,2018,Gasoline,21216.4,Germany
Skoda,Manual,48900,2018,Diesel,21818.2,Germany
Skoda,Automatic,104500,2018,Diesel,22113.2,Germany
Volkswagen,Automatic,154850,2018,Diesel,22396.4,Germany
Volkswagen,Manual,100300,2018,Diesel,22396.4,Germany
Audi,Automatic,109400,2018,Diesel,22939.2,Germany
Volkswagen,Automatic,133850,2018,Diesel,22986.4,Germany
Volkswagen,Automatic,173691,2018,Diesel,23446.6,Germany
Audi,Manual,98800,2018,Diesel,24426,Germany
Audi,Manual,55300,2018,Gasoline,24638.4,Germany
Volkswagen,Automatic,135500,2018,Diesel,25299.2,Germany
Audi,Automatic,63100,2018,Gasoline,25488,Germany
Skoda,Manual,21200,2019,Gasoline,12614.2,Germany
Skoda,Manual,12200,2019,Gasoline,12850.2,Germany
Fiat,Manual,11000,2019,Gasoline,13912.2,Germany
Fiat,Manual,27871,2019,Gasoline,13924,Germany
Fiat,Manual,23116,2019,Gasoline,13924,Germany
Ford,Manual,4561,2019,Gasoline,14927,Germany
Volkswagen,Manual,29600,2019,Gasoline,15092.2,Germany
SEAT,Manual,7400,2019,Gasoline,15275.1,Germany
Volkswagen,Manual,21165,2019,Gasoline,15316.4,Germany
Volkswagen,Manual,5150,2019,Gasoline,15859.2,Germany
SEAT,Manual,24324,2019,Gasoline,15871,Germany
Volkswagen,Manual,7500,2019,Gasoline,16378.4,Germany
Ford,Manual,12007,2019,Gasoline,16923.56,Germany
Volkswagen,Manual,19100,2019,Diesel,17629.2,Germany
Ford,Manual,9733,2019,Gasoline,17688.2,Germany
Volkswagen,Manual,10950,2019,Diesel,18502.4,Germany
Audi,Manual,96474,2019,Diesel,19918.4,Germany
Mazda,Manual,11000,2019,Gasoline,20001,Germany
Ford,Manual,10701,2019,Gasoline,20869.48,Germany
Ford,Manual,11303,2019,Gasoline,20929.66,Germany
Mitsubishi,Manual,50,2020,Gasoline,11062.5,Germany
Mitsubishi,Manual,50,2020,Gasoline,11416.5,Germany
Skoda,Manual,4700,2020,Gasoline,12673.2,Germany
Fiat,Manual,10,2020,Gasoline,12732.2,Germany
Fiat,Manual,12000,2020,Electric/Gasoline,16461,Germany
Skoda,Manual,10,2020,Gasoline,17499.4,Germany
Ford,Manual,20,2020,Gasoline,18266.4,Germany
Ford,Manual,1575,2020,Gasoline,18278.2,Germany
SEAT,Automatic,3800,2020,Electric,18691.2,Germany
SEAT,Manual,100,2020,Gasoline,18809.2,Germany
Hyundai,Manual,300,2020,Gasoline,19328.4,Germany
Ford,Manual,18654,2020,Gasoline,19458.2,Germany
Ford,Manual,755,2020,Gasoline,19564.4,Germany
Hyundai,Manual,10,2020,Gasoline,19918.4,Germany
Ford,Manual,8206,2020,Gasoline,20036.4,Germany
Fiat,Manual,9484,2020,Gasoline,20048.2,Germany
Ford,Manual,20,2020,Gasoline,20390.4,Germany
Skoda,Manual,19300,2020,Gasoline,20579.2,Germany
Ford,Manual,15988,2020,Gasoline,20591,Germany
Skoda,Automatic,3690,2020,Gasoline,21098.4,Germany
Hyundai,Manual,10,2021,Gasoline,18856.4,Germany
Nissan,Manual,1500,2021,Gasoline,20036.4,Germany
Hyundai,Automatic,3000,2021,Gasoline,22278.4,Germany
Mazda,Manual,2,2021,Gasoline,23352.2,Germany
SEAT,Automatic,1000,2021,Gasoline,24650.2,Germany
Ford,Manual,20,2021,Gasoline,24768.2,Germany
Hyundai,Automatic,10,2021,Gasoline,26998.4,Germany
Skoda,Manual,75,2021,CNG,27010.2,Germany
Nissan,Automatic,10,2021,Gasoline,32385.1,Germany
SEAT,Manual,2500,2021,Gasoline,32402.8,Germany
SEAT,Automatic,9999,2021,Gasoline,33016.4,Germany
Skoda,Automatic,20,2021,Electric/Gasoline,33016.4,Germany
Audi,Automatic,6500,2021,Gasoline,35270.2,Germany
Mazda,Automatic,10,2021,Electric/Gasoline,35282,Germany
SEAT,Automatic,10,2021,Gasoline,36202.4,Germany
Nissan,Automatic,2500,2021,Diesel,36568.2,Germany
Nissan,Automatic,10,2021,Diesel,37146.4,Germany
Hyundai,Automatic,10,2021,Gasoline,37618.4,Germany
Mercedes-Benz,Manual,122922,2011,Gasoline,14040.82,Germany
Audi,Automatic,118000,2011,Diesel,20058.82,Germany
Fiat,Manual,57000,2011,Gasoline,4531.2,Germany
Nissan,Manual,116000,2011,Gasoline,9133.2,Germany
BMW,Manual,170000,2011,Diesel,9322,Germany
Mercedes-Benz,Automatic,96500,2011,Gasoline,21181,Germany
BMW,Manual,105588,2011,Gasoline,22880.2,Germany
Jaguar,Automatic,28410,2011,Gasoline,51866.9,Germany
Nissan,Manual,95000,2011,Gasoline,3835,Germany
Chevrolet,Manual,83000,2011,Gasoline,4118.2,Germany
Renault,Manual,79000,2011,Gasoline,4472.2,Germany
SEAT,Manual,60000,2011,Gasoline,6844,Germany
Opel,Manual,117080,2011,Gasoline,7528.4,Germany
Skoda,Manual,133800,2011,Gasoline,9298.4,Germany
Volkswagen,Manual,121160,2011,Gasoline,9416.4,Germany
Fiat,Manual,77315,2011,Gasoline,9770.4,Germany
BMW,Manual,197500,2011,Diesel,9794,Germany
Honda,Manual,79000,2011,Gasoline,11741,Germany
Lada,Manual,100611,2011,Gasoline,1404.2,Germany
Nissan,Manual,194734,2011,Gasoline,2358.82,Germany
Toyota,Manual,125000,2012,Diesel,6606.82,Germany
Ford,Manual,92512,2012,Gasoline,9322,Germany
Mercedes-Benz,Manual,78274,2012,Gasoline,11090.82,Germany
Mercedes-Benz,Manual,131000,2012,Diesel,15338.82,Germany
Audi,Automatic,313000,2012,Diesel,16400.82,Germany
Audi,Automatic,106093,2012,Gasoline,17678.76,Germany
Mercedes-Benz,Automatic,138629,2012,Gasoline,27022,Germany
Skoda,Manual,155000,2012,Gasoline,5310,Germany
Dacia,Manual,59190,2012,Gasoline,5876.4,Germany
Mercedes-Benz,Manual,140000,2012,Gasoline,6655.2,Germany
Citroen,Automatic,150000,2012,Diesel,9298.4,Germany
Peugeot,Automatic,111000,2012,Electric/Diesel,9369.2,Germany
Volkswagen,Manual,100000,2012,Gasoline,11198.2,Germany
Audi,Manual,93000,2012,Gasoline,11729.2,Germany
Mercedes-Benz,Manual,55000,2012,Gasoline,15269.2,Germany
Audi,Automatic,193000,2012,Diesel,17641,Germany
BMW,Automatic,43263,2012,Gasoline,18868.2,Germany
Mercedes-Benz,Automatic,79247,2012,Gasoline,20058.82,Germany
Land,Automatic,170000,2012,Diesel,21782.8,Germany
Mercedes-Benz,Automatic,132731,2012,Diesel,25948.2,Germany
Skoda,Manual,76520,2013,Gasoline,8142,Germany
Hyundai,Manual,76000,2013,Gasoline,8248.2,Germany
Chevrolet,Manual,112000,2013,Gasoline,8248.2,Germany
Volkswagen,Automatic,208000,2013,Diesel,9438.82,Germany
Volkswagen,Manual,54000,2013,Gasoline,10602.3,Germany
Mercedes-Benz,Manual,175000,2013,Gasoline,11444.82,Germany
Mercedes-Benz,Automatic,205000,2013,Gasoline,11798.82,Germany
BMW,Manual,92000,2013,Diesel,15220.82,Germany
Mercedes-Benz,Automatic,85000,2013,Diesel,15338.82,Germany
Mercedes-Benz,Manual,97000,2013,Diesel,17698.82,Germany
Volkswagen,Automatic,82000,2013,Diesel,23598.82,Germany
Mercedes-Benz,Automatic,142088,2013,Diesel,26430.82,Germany
Kia,Manual,209000,2013,Gasoline,5192,Germany
Volkswagen,Manual,109799,2013,Gasoline,5602.64,Germany
Kia,Manual,91000,2013,Gasoline,9322,Germany
Toyota,Automatic,41000,2013,Gasoline,9428.2,Germany
Volvo,Automatic,124746,2013,Diesel,11788.2,Germany
Volkswagen,Automatic,121500,2013,Diesel,12742.82,Germany
Mercedes-Benz,Manual,122900,2013,Gasoline,13558.2,Germany
Ford,Manual,99819,2013,Diesel,14136.4,Germany
Skoda,Manual,92474,2014,Gasoline,10608.2,Germany
Volvo,Manual,124035,2014,Gasoline,11505,Germany
Mazda,Automatic,148000,2014,Diesel,11658.4,Germany
Ford,Manual,105553,2014,Diesel,14042,Germany
Volvo,Automatic,79412,2014,Diesel,15222,Germany
Hyundai,Automatic,70000,2014,Diesel,15328.2,Germany
Audi,Automatic,76767,2014,Diesel,24662,Germany
Audi,Manual,69986,2014,Gasoline,28308.2,Germany
Audi,Manual,210800,2014,Diesel,11210,Germany
Hyundai,Manual,57500,2014,Gasoline,12685,Germany
BMW,Manual,117255,2014,Diesel,14136.4,Germany
Audi,Manual,67300,2014,Gasoline,14148.2,Germany
Mercedes-Benz,Automatic,76123,2014,Gasoline,17688.2,Germany
BMW,Automatic,80521,2014,Gasoline,20036.4,Germany
BMW,Automatic,71169,2014,Diesel,20520.2,Germany
Audi,Automatic,173828,2014,Diesel,20638.2,Germany
Mercedes-Benz,Automatic,88939,2014,Gasoline,21228.2,Germany
BMW,Automatic,90000,2014,Diesel,27069.2,Germany
Mercedes-Benz,Manual,16053,2014,Gasoline,27128.2,Germany
BMW,Automatic,92985,2014,Diesel,34195.22,Germany
Hyundai,Manual,102000,2015,Diesel,7316,Germany
Ford,Manual,64225,2015,Gasoline,12862,Germany
Mazda,Manual,55461,2015,Diesel,17582,Germany
Audi,Manual,64214,2015,Gasoline,18231,Germany
Ford,Manual,57000,2015,Gasoline,19812.2,Germany
Mercedes-Benz,Manual,97866,2015,Diesel,20648.82,Germany
Audi,Manual,56507,2015,Diesel,22156.86,Germany
Audi,Automatic,86025,2015,Diesel,27022,Germany
Mercedes-Benz,Automatic,79402,2015,Gasoline,34218.82,Germany
Audi,Automatic,30000,2015,Gasoline,93218.82,Germany
Skoda,Manual,83000,2015,Gasoline,7540.2,Germany
Nissan,Manual,43675,2015,Gasoline,9851.82,Germany
Opel,Manual,97600,2015,Gasoline,10313.2,Germany
Kia,Manual,24233,2015,Gasoline,10584.6,Germany
Ford,Manual,105307,2015,Gasoline,10608.2,Germany
Citroen,Manual,110000,2015,Diesel,12614.2,Germany
Volkswagen,Automatic,99000,2015,Diesel,13381.2,Germany
Ford,Manual,93000,2015,Gasoline,13558.2,Germany
Volkswagen,Manual,147680,2015,Diesel,13804.82,Germany
Volkswagen,Manual,75674,2015,Diesel,14042,Germany
Dacia,Manual,59420,2016,Gasoline,10502,Germany
Skoda,Manual,87000,2016,Diesel,11741,Germany
Dacia,Manual,29615,2016,Gasoline,12862,Germany
Hyundai,Manual,89986,2016,Diesel,13511,Germany
Mercedes-Benz,Manual,107515,2016,Diesel,17108.82,Germany
Volkswagen,Automatic,67856,2016,Gasoline,21122,Germany
Mercedes-Benz,Manual,65130,2016,Gasoline,22300.82,Germany
Volkswagen,Manual,63348,2016,Diesel,22302,Germany
Skoda,Manual,66799,2016,Gasoline,22951,Germany
Mazda,Automatic,38000,2016,Gasoline,23470.2,Germany
Mercedes-Benz,Manual,63923,2016,Gasoline,23598.82,Germany
BMW,Automatic,79925,2016,Diesel,24662,Germany
Audi,Automatic,50351,2016,Gasoline,25041.96,Germany
BMW,Automatic,60000,2016,Gasoline,48378.82,Germany
Mercedes-Benz,Automatic,137920,2016,Diesel,49440.82,Germany
Ford,Manual,149230,2016,Diesel,9971,Germany
Volkswagen,Manual,44805,2016,Gasoline,11151,Germany
Ford,Manual,124894,2016,Diesel,12968.2,Germany
Mercedes-Benz,Manual,35900,2016,Diesel,13778.86,Germany
Mercedes-Benz,Manual,158000,2017,Diesel,7550.82,Germany
Mercedes-Benz,Manual,126600,2017,Diesel,9113.14,Germany
Volkswagen,Manual,49350,2017,Gasoline,9831.76,Germany
Volkswagen,Manual,40000,2017,Gasoline,12962.3,Germany
Volkswagen,Manual,73411,2017,Gasoline,14604.86,Germany
Mazda,Manual,26336,2017,Gasoline,17086.4,Germany
Volkswagen,Manual,122580,2017,Diesel,17684.66,Germany
Volkswagen,Manual,15000,2017,Gasoline,18083.5,Germany
Mercedes-Benz,Automatic,124995,2017,Diesel,18878.82,Germany
Skoda,Manual,48306,2017,Gasoline,20583.92,Germany
Renault,Manual,29525,2017,Gasoline,21122,Germany
Volkswagen,Automatic,24500,2017,Gasoline,22361,Germany
Audi,Manual,28350,2017,Gasoline,22827.1,Germany
Mercedes-Benz,Automatic,128564,2017,Diesel,23008.82,Germany
Volkswagen,Automatic,33200,2017,Electric,23205.88,Germany
Ford,Manual,74901,2017,Gasoline,23482,Germany
Mazda,Manual,34624,2017,Gasoline,23576.4,Germany
Volkswagen,Automatic,62618,2017,Gasoline,24662,Germany
Volkswagen,Manual,42500,2017,Gasoline,24737.52,Germany
Volkswagen,Manual,29830,2017,Gasoline,25801.88,Germany
Skoda,Manual,71839,2018,Diesel,12378.2,Germany
Skoda,Manual,132068,2018,Diesel,14502.2,Germany
Volkswagen,Automatic,5099,2018,Gasoline,21632.94,Germany
Skoda,Automatic,49987,2018,Gasoline,22302,Germany
Volkswagen,Manual,29767,2018,Gasoline,23529.2,Germany
SEAT,Manual,18650,2018,Diesel,23541,Germany
Mercedes-Benz,Manual,39500,2018,Diesel,24559.34,Germany
Mazda,Manual,46865,2018,Gasoline,24756.4,Germany
Mercedes-Benz,Automatic,52200,2018,Gasoline,26538.2,Germany
Skoda,Automatic,122500,2018,Diesel,27010.2,Germany
Volkswagen,Automatic,74963,2018,Gasoline,28301.12,Germany
Volkswagen,Manual,111880,2018,Diesel,29435.1,Germany
Volkswagen,Automatic,59866,2018,Gasoline,29482.3,Germany
Skoda,Automatic,99789,2018,Diesel,29488.2,Germany
Volkswagen,Automatic,44963,2018,Gasoline,30023.92,Germany
Volkswagen,Automatic,55485,2018,Diesel,31467.06,Germany
Mercedes-Benz,Automatic,124936,2018,Gasoline,31858.82,Germany
Audi,Automatic,103780,2018,Diesel,32267.1,Germany
Audi,Automatic,90,2018,Diesel,32379.2,Germany
Ford,Manual,35328,2019,Gasoline,13795.38,Germany
Hyundai,Automatic,27000,2019,Gasoline,15682.2,Germany
Ford,Manual,15815,2019,Gasoline,17582,Germany
Ford,Manual,15745,2019,Gasoline,18042.2,Germany
Opel,Manual,37300,2019,Gasoline,18514.2,Germany
Opel,Manual,24200,2019,Gasoline,18868.2,Germany
Opel,Manual,12,2019,Diesel,19812.2,Germany
Kia,Manual,27200,2019,Gasoline,20402.2,Germany
Skoda,Automatic,55061,2019,Gasoline,20945,Germany
Volkswagen,Automatic,30000,2019,Gasoline,21818.2,Germany
Volkswagen,Automatic,30000,2019,Gasoline,21818.2,Germany
Audi,Manual,17800,2019,Gasoline,22137.98,Germany
Volkswagen,Manual,28000,2019,Gasoline,22290.2,Germany
BMW,Manual,49100,2019,Diesel,22290.2,Germany
SEAT,Manual,26314,2019,Diesel,22762.2,Germany
Volkswagen,Manual,19600,2019,Gasoline,23234.2,Germany
Volkswagen,Manual,24000,2019,Diesel,23541,Germany
Skoda,Manual,27768,2019,Gasoline,24662,Germany
Audi,Manual,55550,2019,Diesel,24722.18,Germany
Volkswagen,Automatic,11310,2019,Electric,24756.4,Germany
Opel,Manual,65,2020,Gasoline,15210.2,Germany
Skoda,Manual,19560,2020,Gasoline,16213.2,Germany
Opel,Manual,10,2020,Gasoline,16862.2,Germany
Opel,Manual,10,2020,Gasoline,16862.2,Germany
Ford,Manual,23700,2020,Gasoline,17097.02,Germany
Opel,Manual,10,2020,Gasoline,17688.2,Germany
Hyundai,Manual,10,2020,Gasoline,18042.2,Germany
Hyundai,Manual,10,2020,Gasoline,18632.2,Germany
Ford,Manual,9,2020,Diesel,19222.2,Germany
Ford,Manual,8,2020,Diesel,19222.2,Germany
SEAT,Manual,22500,2020,Gasoline,19340.2,Germany
Ford,Manual,2100,2020,Diesel,19576.2,Germany
Opel,Manual,5,2020,Gasoline,20992.2,Germany
Volkswagen,Manual,5000,2020,Diesel,21228.2,Germany
Volkswagen,Manual,5,2020,Gasoline,21582.2,Germany
Volkswagen,Manual,18140,2020,Gasoline,21688.4,Germany
Volkswagen,Automatic,6565,2020,Gasoline,21818.2,Germany
Volkswagen,Automatic,7351,2020,Gasoline,21818.2,Germany
Audi,Manual,28710,2020,Diesel,22266.6,Germany
Kia,Manual,15,2021,Gasoline,14738.2,Germany
Kia,Manual,10,2021,Gasoline,16461,Germany
Hyundai,Manual,7,2021,Gasoline,17570.2,Germany
Fiat,Manual,15,2021,Gasoline,17688.2,Germany
Ford,Manual,9,2021,Diesel,19222.2,Germany
Skoda,Manual,4,2021,Gasoline,20402.2,Germany
Renault,Manual,11,2021,Gasoline,20591,Germany
Skoda,Manual,4,2021,Gasoline,21582.2,Germany
Volkswagen,Manual,10,2021,Gasoline,21818.2,Germany
SEAT,Manual,10,2021,Gasoline,22054.2,Germany
Hyundai,Manual,7,2021,Gasoline,22951,Germany
Hyundai,Manual,12,2021,Gasoline,23352.2,Germany
Hyundai,Manual,7,2021,Gasoline,23352.2,Germany
