price,year,manufacturer_name,fuel,odometer,gear,country
15990,2017,chevrolet,gas,48685.0,automatic,US
3800,2001,honda,gas,202000.0,automatic,US
8499,2019,subaru,gas,83400.0,automatic,US
7995,2011,ford,gas,83660.0,automatic,US
7950,2013,toyota,gas,93100.0,automatic,US
7500,2009,lincoln,gas,130000.0,automatic,US
28500,2003,mercedes-benz,gas,147350.0,automatic,US
27499,2010,ford,diesel,92250.0,automatic,US
13995,2010,ford,gas,144120.0,automatic,US
11995,2008,toyota,gas,167974.0,automatic,US
24995,2010,ford,gas,81165.0,automatic,US
6800,2014,nissan,gas,151000.0,automatic,US
8425,2010,jeep,gas,77107.0,automatic,US
8495,2008,ford,gas,88817.0,automatic,US
11495,2010,jeep,gas,110045.0,manual,US
24995,2012,ford,gas,129500.0,automatic,US
24660,2012,gmc,gas,82000.0,automatic,US
27995,2016,ford,gas,47700.0,automatic,US
31995,2014,ford,gas,91200.0,automatic,US
36358,2017,chevrolet,gas,100100.0,automatic,US
18564,2011,chevrolet,gas,132500.0,automatic,US
29596,2014,ford,gas,65100.0,automatic,US
7995,2007,toyota,gas,134784.0,automatic,US
19995,2015,ram,diesel,104281.0,automatic,US
6500,2012,toyota,gas,142000.0,automatic,US
4000,2010,bmw,gas,88559.0,manual,US
21900,2003,ford,gas,55330.0,manual,US
8500,2004,mercedes-benz,gas,102600.0,automatic,US
17995,2013,chevrolet,gas,151701.0,automatic,US
14995,2011,chevrolet,gas,137950.0,automatic,US
5995,2013,ford,gas,104000.0,manual,US
5995,2009,ford,gas,95000.0,automatic,US
18995,2014,gmc,gas,115000.0,automatic,US
6000,2010,mercury,gas,102000.0,automatic,US
2250,2002,chevrolet,gas,208000.0,automatic,US
2650,2004,buick,gas,100000.0,manual,US
11495,2010,jeep,gas,110045.0,manual,US
8495,2008,ford,gas,88817.0,automatic,US
12995,2009,chevrolet,gas,131331.0,automatic,US
9895,2014,chevrolet,gas,87897.0,automatic,US
1495,1999,honda,gas,252000.0,manual,US
9000,2001,ram,diesel,254000.0,automatic,US
24995,2017,toyota,gas,17532.0,manual,US
13000,2007,ford,gas,82000.0,manual,US
14995,2008,toyota,gas,134060.0,other,US
9995,2006,gmc,gas,89055.0,manual,US
8495,2008,ford,gas,88817.0,automatic,US
11495,2010,jeep,gas,110045.0,manual,US
8000,2009,gmc,gas,166000.0,automatic,US
6800,2010,mazda,gas,107000.0,automatic,US
7900,2012,ford,gas,160000.0,automatic,US
10995,2013,ford,gas,96341.0,automatic,US
8995,2013,dodge,gas,127686.0,automatic,US
10995,2015,chevrolet,gas,126282.0,automatic,US
24990,2014,chevrolet,gas,83382.0,automatic,US
31990,2014,toyota,gas,63615.0,automatic,US
12990,2013,honda,gas,109003.0,automatic,US
19590,2016,chevrolet,gas,121348.0,automatic,US
12990,2009,toyota,gas,74991.0,automatic,US
7990,2006,chrysler,gas,87786.0,automatic,US
15990,2017,chevrolet,gas,48685.0,automatic,US
3500,2003,chrysler,gas,120000.0,manual,US
13995,2013,ford,gas,134584.0,automatic,US
10995,2012,toyota,gas,132312.0,automatic,US
11995,2015,jeep,gas,99461.0,automatic,US
11995,2015,kia,gas,125147.0,automatic,US
12495,2010,dodge,gas,92214.0,automatic,US
11995,2014,chevrolet,gas,114357.0,automatic,US
4995,2010,ford,gas,157157.0,automatic,US
15400,2015,subaru,gas,80000.0,automatic,US
2500,2009,dodge,gas,172000.0,automatic,US
9900,2009,gmc,gas,140300.0,automatic,US
1800,2001,chrysler,gas,145507.0,automatic,US
7500,2014,ford,gas,75890.0,automatic,US
11995,2008,toyota,gas,167974.0,automatic,US
13995,2010,ford,gas,144120.0,automatic,US
4600,2007,gmc,gas,117320.0,automatic,US
24995,2010,ford,gas,81165.0,automatic,US
2700,1997,chevrolet,gas,172000.0,automatic,US
975,2005,ford,gas,180000.0,automatic,US
8995,2014,ford,gas,112450.0,automatic,US
4995,2007,jeep,gas,207345.0,automatic,US
12000,2004,ford,diesel,225000.0,automatic,US
10000,2001,chevrolet,gas,233954.0,automatic,US
7995,2007,toyota,gas,134784.0,automatic,US
19995,2015,ram,diesel,104281.0,automatic,US
8995,2014,ford,gas,112450.0,automatic,US
9995,2011,chevrolet,gas,196452.0,automatic,US
14995,2009,ford,gas,160000.0,automatic,US
15800,2011,lexus,gas,82000.0,automatic,US
11400,2013,ford,gas,235000.0,automatic,US
17995,2013,chevrolet,gas,151701.0,automatic,US
14995,2011,chevrolet,gas,137950.0,automatic,US
19000,2012,ford,diesel,153000.0,automatic,US
24995,2017,toyota,gas,17532.0,manual,US
1900,2002,ford,gas,147000.0,automatic,US
15000,1996,chevrolet,gas,94000.0,automatic,US
4895,2009,kia,gas,86000.0,manual,US
14995,2008,toyota,gas,134060.0,other,US
9995,2006,gmc,gas,89055.0,manual,US
15000,2014,jeep,gas,135000.0,automatic,US
25000,2007,chevrolet,diesel,161000.0,automatic,US
7500,1995,gmc,diesel,29100.0,automatic,US
7500,2007,ford,gas,49000.0,manual,US
10000,2005,chevrolet,gas,106098.0,automatic,US
14450,2012,ram,gas,115517.0,automatic,US
24850,2017,jeep,gas,49106.0,automatic,US
19450,2018,subaru,gas,81937.0,automatic,US
2750,2011,audi,gas,89000.0,automatic,US
5000,2001,ram,gas,174000.0,automatic,US
9000,2002,toyota,gas,148000.0,automatic,US
2750,2004,pontiac,gas,200000.0,automatic,US
9850,2011,subaru,gas,132860.0,automatic,US
1234,1999,gmc,gas,196000.0,automatic,US
4000,1992,nissan,gas,90120.0,automatic,US
2800,2004,ford,gas,83000.0,automatic,US
23495,2020,jeep,gas,17624.0,automatic,US
26950,2017,ram,gas,63123.0,automatic,US
13950,2013,honda,gas,107326.0,automatic,US
16450,2016,jeep,gas,46817.0,automatic,US
14900,2009,jeep,gas,107000.0,automatic,US
18985,2016,jeep,gas,79873.0,automatic,US
9500,2008,honda,gas,124760.0,automatic,US
13450,2012,ram,gas,115517.0,automatic,US
13950,2013,honda,gas,107326.0,automatic,US
11750,2016,ford,gas,106720.0,automatic,US
5000,2002,gmc,diesel,225000.0,automatic,US
900,2001,chevrolet,gas,186200.0,automatic,US
10475,2012,honda,gas,111550.0,automatic,US
18750,2018,jeep,gas,25151.0,automatic,US
7950,2008,chrysler,gas,100200.0,automatic,US
23850,2017,jeep,gas,49106.0,automatic,US
14450,2017,ford,gas,63738.0,automatic,US
15500,2014,chevrolet,gas,57000.0,automatic,US
10910,2006,nissan,gas,88000.0,automatic,US
26950,2017,ram,gas,63123.0,automatic,US
7950,2015,kia,gas,73357.0,automatic,US
23495,2020,jeep,gas,17624.0,automatic,US
13950,2013,ram,gas,150245.0,automatic,US
29950,2020,jeep,gas,27111.0,automatic,US
11750,2016,ford,gas,106720.0,automatic,US
12475,2012,honda,gas,89544.0,automatic,US
13450,2012,ram,gas,115517.0,automatic,US
15000,2016,chrysler,gas,58147.0,automatic,US
15300,2012,honda,gas,64936.0,automatic,US
15900,2015,honda,gas,131685.0,automatic,US
16450,2016,jeep,gas,46817.0,automatic,US
18985,2016,jeep,gas,79873.0,automatic,US
6250,2007,toyota,gas,130000.0,automatic,US
4950,2006,mercedes-benz,gas,190000.0,automatic,US
1500,2011,ford,gas,210000.0,automatic,US
2500,2007,ford,gas,180000.0,automatic,US
4500,2005,toyota,gas,142000.0,automatic,US
1200,2005,acura,gas,190000.0,manual,US
3900,2004,toyota,gas,155500.0,automatic,US
4900,2007,hyundai,gas,132500.0,automatic,US
1200,1999,chevrolet,gas,226867.0,automatic,US
7700,2009,acura,gas,125000.0,automatic,US
3200,2000,buick,gas,172000.0,automatic,US
5995,2006,ford,gas,155235.0,automatic,US
9500,2005,ram,gas,133272.0,automatic,US
1500,2003,chevrolet,gas,248.0,automatic,US
3900,2012,chevrolet,gas,139030.0,manual,US
4900,2011,ford,gas,159161.0,automatic,US
7500,2009,toyota,gas,145000.0,automatic,US
4300,2003,honda,gas,123000.0,manual,US
4100,1993,ford,gas,150000.0,automatic,US
5000,2005,acura,gas,150000.0,automatic,US
3400,2006,subaru,gas,173111.0,automatic,US
3800,2004,ford,gas,180032.0,automatic,US
3400,2008,subaru,gas,226002.0,automatic,US
3400,2006,nissan,gas,164322.0,automatic,US
3600,2003,lexus,gas,164054.0,automatic,US
3700,2009,honda,hybrid,231113.0,automatic,US
3300,2005,honda,gas,190114.0,automatic,US
3900,2006,honda,gas,240054.0,automatic,US
13995,2008,pontiac,gas,31444.0,manual,US
24800,1999,porsche,gas,10070.0,manual,US
5500,2005,nissan,gas,138000.0,automatic,US
11500,2005,lexus,gas,110000.0,automatic,US
13500,2017,honda,gas,55630.0,automatic,US
5900,2009,toyota,gas,171966.0,automatic,US
3300,2006,subaru,gas,160043.0,automatic,US
3400,2003,honda,gas,179998.0,automatic,US
2800,2003,toyota,gas,270032.0,automatic,US
3000,2006,dodge,gas,240054.0,automatic,US
3400,2005,subaru,gas,173111.0,automatic,US
3200,2010,mazda,gas,192345.0,manual,US
28500,2012,gmc,diesel,130500.0,automatic,US
3500,2008,dodge,gas,219972.0,automatic,US
2000,2006,chevrolet,gas,194452.0,automatic,US
2900,2001,chevrolet,gas,171181.0,manual,US
2900,2005,ford,gas,237000.0,automatic,US
8900,2012,gmc,gas,145000.0,automatic,US
24500,2013,ford,gas,49500.0,automatic,US
5300,2012,volkswagen,gas,149000.0,manual,US
14900,2017,honda,gas,93000.0,manual,US
1600,2002,subaru,gas,241.0,automatic,US
3200,2003,cadillac,gas,118000.0,automatic,US
21500,2011,bmw,gas,80500.0,automatic,US
4950,2006,mercedes-benz,gas,190000.0,automatic,US
1750,2001,ford,gas,102894.0,automatic,US
16400,2007,chevrolet,gas,141420.0,automatic,US
3400,2008,subaru,gas,226002.0,automatic,US
14100,2015,nissan,gas,70000.0,automatic,US
3975,2006,volvo,gas,155000.0,automatic,US
8800,2012,subaru,gas,103000.0,automatic,US
1300,2002,mazda,gas,180000.0,manual,US
8500,2009,mercedes-benz,gas,92000.0,automatic,US
3300,2004,ford,gas,170065.0,automatic,US
3875,1999,ford,gas,162468.0,automatic,US
2200,2004,nissan,gas,128000.0,automatic,US
1900,1998,toyota,gas,199026.0,automatic,US
8995,2006,chevrolet,gas,133741.0,automatic,US
6500,2005,buick,gas,77877.0,automatic,US
12900,2011,chevrolet,gas,82901.0,automatic,US
5000,2012,ford,gas,120060.0,automatic,US
5500,2012,nissan,gas,131413.0,automatic,US
5800,2013,fiat,gas,85000.0,automatic,US
2400,2006,bmw,gas,240280.0,automatic,US
3800,2003,honda,gas,169003.0,automatic,US
3900,2006,honda,gas,240054.0,automatic,US
3600,2003,lexus,gas,164054.0,automatic,US
3400,2004,cadillac,gas,165004.0,automatic,US
3400,2006,nissan,gas,164322.0,automatic,US
5300,2012,chevrolet,gas,123988.0,automatic,US
3700,2003,honda,gas,179998.0,automatic,US
2400,2003,ford,gas,191113.0,automatic,US
12595,2014,kia,gas,69500.0,automatic,US
6800,2009,subaru,gas,130000.0,automatic,US
8999,2011,toyota,gas,140000.0,automatic,US
19999,2012,gmc,gas,89643.0,automatic,US
8469,2013,nissan,gas,120468.0,automatic,US
4500,2002,bmw,gas,142268.0,automatic,US
6900,2012,nissan,gas,116000.0,automatic,US
2500,2004,hyundai,gas,187073.0,automatic,US
8900,2013,mercedes-benz,gas,155970.0,automatic,US
7399,2006,ford,gas,117000.0,automatic,US
6300,2005,subaru,gas,67000.0,automatic,US
5750,2012,honda,gas,200100.0,automatic,US
7000,2007,mercedes-benz,gas,86000.0,automatic,US
4300,2006,subaru,gas,187000.0,automatic,US
7250,2005,ford,gas,160969.0,automatic,US
21995,2016,ford,gas,71700.0,automatic,US
14000,2014,ford,gas,130000.0,automatic,US
3400,2005,subaru,gas,173111.0,automatic,US
15999,2002,gmc,gas,67000.0,automatic,US
3500,2005,subaru,gas,187245.0,automatic,US
4800,2008,gmc,gas,181112.0,automatic,US
3995,2001,honda,gas,102123.0,automatic,US
8995,2012,toyota,gas,155123.0,automatic,US
9995,2008,nissan,gas,161000.0,automatic,US
3000,2006,dodge,gas,240054.0,automatic,US
3600,2003,lexus,gas,164054.0,automatic,US
2900,2003,honda,gas,240064.0,automatic,US
3000,2004,honda,gas,240005.0,automatic,US
8000,2007,ford,gas,143000.0,automatic,US
1900,1998,toyota,gas,199026.0,automatic,US
2800,2002,subaru,gas,153112.0,automatic,US
14000,2004,ram,diesel,260000.0,automatic,US
4700,2010,nissan,gas,179104.0,automatic,US
8500,2009,honda,gas,146000.0,automatic,US
3900,2010,nissan,gas,183082.0,automatic,US
3200,2007,mitsubishi,gas,163333.0,automatic,US
5300,2013,jeep,gas,98000.0,manual,US
3500,2004,mercedes-benz,gas,200000.0,automatic,US
3700,2003,honda,gas,179998.0,automatic,US
3800,2004,ford,gas,180032.0,automatic,US
3400,2003,honda,gas,169432.0,automatic,US
3100,2005,dodge,gas,180043.0,automatic,US
9850,2011,subaru,gas,132860.0,automatic,US
1600,2007,toyota,hybrid,250000.0,automatic,US
5800,1999,ford,diesel,258000.0,automatic,US
3200,2012,nissan,gas,101900.0,automatic,US
4950,2010,honda,gas,141200.0,manual,US
4200,2003,honda,gas,199000.0,automatic,US
1500,2008,subaru,gas,189000.0,manual,US
2750,2008,mazda,gas,156826.0,automatic,US
3800,2010,nissan,gas,182234.0,automatic,US
14500,2004,jeep,gas,114000.0,automatic,US
2700,2012,volkswagen,gas,148914.0,automatic,US
11900,2009,chevrolet,gas,150273.0,automatic,US
7500,2009,toyota,gas,145000.0,automatic,US
1400,2006,hyundai,gas,208377.0,manual,US
2500,1998,toyota,gas,199026.0,automatic,US
4300,2006,subaru,gas,152000.0,automatic,US
4500,2009,ford,gas,181000.0,automatic,US
7999,2011,honda,gas,125163.0,automatic,US
3000,2006,chevrolet,gas,135375.0,automatic,US
12495,2015,hyundai,gas,82000.0,manual,US
14850,2011,jeep,gas,93644.0,automatic,US
12790,2013,honda,gas,112864.0,automatic,US
11790,2013,toyota,gas,101710.0,automatic,US
8800,2012,subaru,gas,103000.0,automatic,US
15999,2010,jeep,gas,78644.0,automatic,US
32000,2015,ford,gas,57000.0,automatic,US
4200,2002,ford,diesel,169000.0,automatic,US
3000,2004,chevrolet,gas,100000.0,automatic,US
12000,2015,jeep,gas,124000.0,automatic,US
900,1995,chevrolet,gas,240000.0,automatic,US
5400,2007,honda,gas,175000.0,automatic,US
11900,2009,mercedes-benz,gas,114000.0,automatic,US
10800,2009,mercedes-benz,gas,71000.0,automatic,US
11800,2009,ford,gas,45000.0,automatic,US
4900,2006,subaru,gas,172549.0,automatic,US
4400,2006,volvo,gas,175321.0,automatic,US
9995,2008,nissan,gas,161000.0,automatic,US
4995,2004,ford,gas,186000.0,automatic,US
2400,2003,ford,gas,191113.0,automatic,US
3700,2003,honda,gas,179998.0,automatic,US
3800,2004,ford,gas,180032.0,automatic,US
3400,2006,nissan,gas,164322.0,automatic,US
3800,2003,honda,gas,169003.0,automatic,US
3400,2004,cadillac,gas,165004.0,automatic,US
11000,2005,chevrolet,gas,95000.0,automatic,US
5900,2003,ford,gas,138695.0,automatic,US
1500,2013,hyundai,gas,79678.0,automatic,US
20000,2011,toyota,gas,163000.0,automatic,US
4300,2004,chevrolet,gas,237000.0,automatic,US
2500,2003,ford,gas,140000.0,automatic,US
14950,2011,bmw,gas,46072.0,automatic,US
24900,2015,subaru,gas,79800.0,manual,US
3500,2005,toyota,gas,135000.0,automatic,US
4900,2007,chevrolet,gas,63158.0,automatic,US
10900,2015,nissan,gas,73000.0,automatic,US
12500,2015,kia,gas,73000.0,automatic,US
3800,2003,honda,gas,169432.0,automatic,US
3100,2005,dodge,gas,180043.0,automatic,US
2800,2003,honda,gas,220032.0,automatic,US
5950,2009,nissan,gas,124200.0,automatic,US
7100,2012,chevrolet,gas,144200.0,automatic,US
6900,2013,honda,gas,187000.0,automatic,US
2800,2003,toyota,gas,270032.0,automatic,US
3700,2003,honda,gas,179998.0,automatic,US
3400,2006,nissan,gas,164322.0,automatic,US
3100,2011,chevrolet,gas,169342.0,manual,US
2000,2011,dodge,gas,50000.0,automatic,US
2400,2003,ford,gas,191113.0,automatic,US
3200,2001,audi,gas,117000.0,automatic,US
2000,2000,toyota,gas,165000.0,automatic,US
8500,2013,subaru,gas,147464.0,automatic,US
5500,2007,jeep,gas,171111.0,automatic,US
3800,2005,chevrolet,gas,167352.0,automatic,US
3700,2009,volvo,gas,170617.0,automatic,US
33500,2017,bmw,gas,56000.0,automatic,US
18900,2008,jeep,gas,116000.0,automatic,US
2100,2001,toyota,gas,129391.0,automatic,US
12500,2015,kia,gas,73000.0,automatic,US
4000,2008,subaru,gas,172185.0,manual,US
3000,2004,honda,gas,250043.0,automatic,US
3500,2004,honda,gas,183212.0,automatic,US
10495,2013,hyundai,gas,20846.0,automatic,US
8400,2010,infiniti,gas,140000.0,other,US
16500,2012,ram,gas,97000.0,automatic,US
6595,1993,chevrolet,gas,154078.0,automatic,US
3900,2005,ram,gas,170411.0,automatic,US
12500,2015,kia,gas,73000.0,automatic,US
5100,2011,jeep,gas,159600.0,automatic,US
4950,2006,honda,gas,125200.0,automatic,US
7200,2008,dodge,gas,176500.0,automatic,US
5700,2008,ford,gas,89000.0,automatic,US
14900,2015,chevrolet,gas,72163.0,manual,US
13995,2008,pontiac,gas,31444.0,manual,US
7000,2006,cadillac,gas,94000.0,automatic,US
3800,2003,honda,gas,169003.0,automatic,US
4950,2008,nissan,gas,78122.0,automatic,US
12000,2011,rover,gas,99000.0,automatic,US
5300,2012,chevrolet,gas,123988.0,automatic,US
2700,2009,nissan,gas,166000.0,automatic,US
29500,2017,ram,gas,41665.0,automatic,US
15500,2015,volkswagen,gas,48500.0,automatic,US
5999,2012,chevrolet,gas,100000.0,automatic,US
12500,2015,kia,gas,73000.0,automatic,US
3400,2004,cadillac,gas,165004.0,automatic,US
9500,2002,ford,diesel,210000.0,automatic,US
2800,2001,volkswagen,gas,149000.0,manual,US
20000,2019,hyundai,gas,6512.0,automatic,US
1800,2004,mercedes-benz,gas,204000.0,automatic,US
11600,2010,subaru,gas,110000.0,automatic,US
5750,2012,honda,gas,200100.0,automatic,US
7900,2009,cadillac,gas,75600.0,automatic,US
15000,2008,cadillac,gas,132000.0,automatic,US
3500,2003,bmw,gas,90000.0,automatic,US
9500,2011,mazda,gas,123000.0,manual,US
2500,2004,ford,gas,134000.0,manual,US
27500,2008,ram,diesel,174000.0,manual,US
3500,2005,jeep,gas,187000.0,automatic,US
24000,2014,chevrolet,gas,68000.0,automatic,US
8245,2015,toyota,gas,152500.0,automatic,US
9000,2006,gmc,diesel,247000.0,automatic,US
6500,2010,toyota,gas,140000.0,automatic,US
16995,2017,ford,gas,65000.0,automatic,US
21500,2011,rover,gas,97000.0,automatic,US
12500,2011,mercedes-benz,gas,94321.0,automatic,US
4200,2003,nissan,gas,143002.0,automatic,US
1100,2008,saturn,gas,126000.0,automatic,US
14999,2012,bmw,gas,84000.0,automatic,US
7999,2010,toyota,gas,136900.0,automatic,US
15999,2002,gmc,gas,67000.0,automatic,US
8500,2002,gmc,gas,168688.0,automatic,US
2400,2003,ford,gas,191113.0,automatic,US
4200,2007,honda,gas,147000.0,automatic,US
10999,2007,ford,gas,130030.0,automatic,US
12500,2015,kia,gas,73000.0,automatic,US
8500,2011,toyota,gas,90893.0,manual,US
2875,2006,honda,gas,221941.0,automatic,US
5900,2008,bmw,gas,150500.0,automatic,US
3600,2006,subaru,gas,160043.0,automatic,US
14100,2015,nissan,gas,70000.0,automatic,US
12500,2015,kia,gas,73000.0,automatic,US
7300,2008,cadillac,gas,81448.0,automatic,US
3200,2005,dodge,gas,180043.0,automatic,US
3700,2009,honda,hybrid,231113.0,automatic,US
2800,2003,toyota,gas,270032.0,automatic,US
3900,2006,honda,gas,240054.0,automatic,US
5100,2008,nissan,gas,78122.0,automatic,US
5500,2008,subaru,gas,177256.0,automatic,US
17500,2004,ford,gas,68000.0,automatic,US
3500,2008,honda,gas,200000.0,automatic,US
12500,2015,kia,gas,73000.0,automatic,US
1300,1999,chevrolet,gas,226867.0,automatic,US
4700,1999,lexus,gas,52426.0,automatic,US
18555,2011,ram,gas,107888.0,automatic,US
15990,2014,subaru,gas,83650.0,automatic,US
17490,2015,subaru,gas,12600.0,automatic,US
14950,2015,jeep,gas,56904.0,automatic,US
6900,2005,ford,gas,76806.0,automatic,US
20999,2014,ram,gas,90791.0,automatic,US
12500,2015,kia,gas,73000.0,automatic,US
7950,2008,chrysler,gas,100200.0,automatic,US
3750,2007,toyota,gas,217158.0,automatic,US
3985,2009,subaru,gas,160000.0,automatic,US
3200,2003,toyota,gas,140000.0,automatic,US
4200,2004,chevrolet,gas,190000.0,automatic,US
11999,2013,chevrolet,gas,147257.0,automatic,US
32000,2015,ford,gas,57000.0,automatic,US
1600,1999,ford,gas,81000.0,automatic,US
4500,2009,mazda,gas,97000.0,automatic,US
12500,2015,kia,gas,73000.0,automatic,US
11500,2011,chevrolet,gas,152475.0,automatic,US
5100,2008,nissan,gas,78122.0,automatic,US
5300,2012,chevrolet,gas,123988.0,automatic,US
6400,2006,nissan,gas,122000.0,automatic,US
5700,2008,honda,gas,97000.0,automatic,US
18000,2010,jeep,gas,88000.0,manual,US
8500,2005,acura,gas,74300.0,automatic,US
6500,2010,nissan,gas,126000.0,automatic,US
16500,2017,ford,gas,105200.0,automatic,US
13999,2011,chevrolet,hybrid,140180.0,automatic,US
13200,2017,honda,gas,55630.0,automatic,US
5400,2009,mazda,gas,115000.0,automatic,US
15500,2017,cadillac,gas,95000.0,automatic,US
4200,2003,nissan,gas,143002.0,automatic,US
3000,2004,honda,gas,240005.0,automatic,US
9000,2004,rover,gas,65165.0,automatic,US
7550,2003,ram,gas,120300.0,automatic,US
4500,2009,honda,gas,179000.0,automatic,US
6999,2011,mazda,gas,135000.0,automatic,US
3800,2003,honda,gas,169432.0,automatic,US
1500,2013,hyundai,gas,79678.0,automatic,US
5800,2011,bmw,gas,187265.0,automatic,US
4500,2003,chevrolet,gas,198528.0,automatic,US
2800,2003,toyota,gas,270032.0,automatic,US
3700,2009,honda,hybrid,231113.0,automatic,US
6999,2008,mercedes-benz,gas,159200.0,automatic,US
10000,2008,bmw,gas,98544.0,automatic,US
4500,2007,chevrolet,gas,142003.0,automatic,US
2800,2003,toyota,gas,270032.0,automatic,US
3800,2006,subaru,gas,160043.0,automatic,US
11999,2006,ford,gas,69800.0,automatic,US
9999,2013,volkswagen,diesel,128000.0,automatic,US
1495,2002,pontiac,gas,214032.0,automatic,US
3500,2007,mazda,gas,154000.0,manual,US
2990,2009,hyundai,gas,128000.0,manual,US
4200,2006,honda,gas,130000.0,automatic,US
5999,2001,ford,gas,156386.0,automatic,US
2990,2009,hyundai,gas,127000.0,manual,US
2500,2003,jeep,gas,162112.0,automatic,US
11493,2015,hyundai,hybrid,77983.0,automatic,US
10999,2009,gmc,gas,140110.0,automatic,US
3000,2006,toyota,gas,152730.0,automatic,US
19850,2014,jeep,gas,82579.0,automatic,US
13800,2014,dodge,gas,103000.0,automatic,US
3900,2008,toyota,hybrid,149567.0,automatic,US
3000,2006,dodge,gas,231112.0,automatic,US
25000,2019,subaru,gas,25000.0,manual,US
3000,2004,honda,gas,240005.0,automatic,US
3950,2002,acura,gas,151002.0,automatic,US
2000,2006,chevrolet,gas,194452.0,automatic,US
9500,2005,ram,gas,133272.0,automatic,US
4000,2011,honda,gas,106000.0,automatic,US
23999,2015,chevrolet,gas,87273.0,automatic,US
3000,2004,chevrolet,gas,100000.0,automatic,US
7000,2011,honda,gas,160000.0,automatic,US
1250,1995,chevrolet,gas,90000.0,automatic,US
1500,2005,hyundai,gas,181500.0,automatic,US
7000,1996,chevrolet,gas,135000.0,automatic,US
4200,2003,nissan,gas,143002.0,automatic,US
2800,2003,toyota,gas,270032.0,automatic,US
4900,2007,hyundai,gas,132500.0,automatic,US
3900,2004,toyota,gas,155500.0,automatic,US
3900,2004,toyota,gas,155500.0,automatic,US
1000,2008,chevrolet,gas,160000.0,manual,US
3500,2012,kia,gas,106000.0,automatic,US
6750,2005,acura,gas,49875.0,automatic,US
9850,2014,volkswagen,gas,48000.0,automatic,US
3600,2005,chevrolet,gas,124000.0,other,US
4500,2009,subaru,gas,100000.0,automatic,US
13500,2015,honda,gas,103800.0,automatic,US
7500,2003,ram,gas,174484.0,automatic,US
15400,2015,subaru,gas,80000.0,automatic,US
8400,2010,toyota,hybrid,96175.0,automatic,US
3250,2003,honda,gas,101492.0,automatic,US
29800,2015,toyota,gas,123734.0,automatic,US
21800,2010,toyota,gas,93128.0,automatic,US
8800,2014,nissan,gas,110053.0,automatic,US
7800,2014,chevrolet,gas,92902.0,automatic,US
5800,2011,chevrolet,gas,90703.0,automatic,US
8800,2017,mitsubishi,gas,50583.0,automatic,US
13995,2010,ford,gas,144120.0,automatic,US
11995,2008,toyota,gas,167974.0,automatic,US
2500,2000,lexus,gas,166000.0,automatic,US
24995,2010,ford,gas,81165.0,automatic,US
4500,2011,dodge,gas,96000.0,manual,US
31500,2017,bmw,gas,36275.0,automatic,US
12450,2013,mercedes-benz,gas,108398.0,automatic,US
4500,2006,chevrolet,gas,172000.0,automatic,US
3500,2009,hyundai,gas,162000.0,automatic,US
4700,2008,nissan,gas,172000.0,automatic,US
3000,2000,subaru,gas,95000.0,manual,US
11800,2012,jeep,gas,138105.0,automatic,US
13800,2012,jeep,gas,130519.0,automatic,US
16800,2013,toyota,gas,94662.0,automatic,US
6495,2014,dodge,gas,115000.0,automatic,US
19995,2015,ram,diesel,104281.0,automatic,US
7995,2007,toyota,gas,134784.0,automatic,US
8000,2009,subaru,gas,100000.0,automatic,US
13950,2014,subaru,gas,82126.0,automatic,US
8650,2011,toyota,gas,103788.0,automatic,US
6500,2012,toyota,hybrid,142000.0,automatic,US
9000,2014,ford,gas,117000.0,automatic,US
10800,2011,toyota,gas,173871.0,automatic,US
17800,2019,ford,gas,29631.0,automatic,US
14995,2011,chevrolet,gas,137950.0,automatic,US
17995,2013,chevrolet,gas,151701.0,automatic,US
5955,2013,ford,gas,104000.0,manual,US
18995,2014,gmc,gas,115000.0,automatic,US
18999,2015,subaru,gas,19431.0,automatic,US
10450,2013,subaru,gas,98749.0,automatic,US
11800,2009,toyota,gas,180608.0,automatic,US
2000,2002,ram,gas,190000.0,automatic,US
1200,1999,honda,gas,199500.0,automatic,US
3925,2011,toyota,gas,205000.0,automatic,US
8450,2013,nissan,gas,137642.0,automatic,US
21800,2012,bmw,gas,63009.0,automatic,US
16800,2011,toyota,gas,195624.0,automatic,US
10800,2010,toyota,gas,167621.0,automatic,US
14800,2010,lexus,gas,117731.0,automatic,US
26800,2013,chevrolet,gas,105703.0,automatic,US
7800,2014,chevrolet,gas,92902.0,automatic,US
9995,2006,gmc,gas,89055.0,manual,US
14995,2008,toyota,gas,134060.0,other,US
6400,2011,honda,gas,157243.0,automatic,US
3500,2012,toyota,gas,180000.0,automatic,US
23999,2012,lexus,gas,75850.0,automatic,US
9999,2012,volkswagen,gas,140065.0,automatic,US
7995,2012,jeep,gas,111000.0,automatic,US
13750,2014,jeep,gas,97000.0,automatic,US
19900,2011,chrysler,gas,23000.0,automatic,US
27499,2015,ford,gas,52000.0,automatic,US
8850,2004,acura,gas,68000.0,automatic,US
4250,2004,nissan,gas,173000.0,automatic,US
3500,1999,jaguar,gas,108000.0,automatic,US
25999,2013,ram,gas,97605.0,automatic,US
9999,2007,nissan,gas,131655.0,automatic,US
15999,2017,chevrolet,gas,105480.0,automatic,US
6750,2005,ford,gas,76000.0,manual,US
14900,2009,lexus,gas,93000.0,automatic,US
7500,2011,ford,gas,155000.0,automatic,US
5500,2008,lincoln,gas,162000.0,automatic,US
20000,2004,jeep,gas,50000.0,automatic,US
